itinerary_id,trip_id,name,version,is_active,generated_by,total_cost,currency,total_duration_minutes,total_carbon_kg,optimizer_weights,status,created_at,updated_at,day_number,activity_title,description,time_slot
itn_6bdb7d47,trp_61372035,Colombo plan v2,2,1,optimizer,22542.50,INR,1305,10.8,,active,2026-05-13T10:00:00+05:30,2026-08-18T10:00:00+05:30,3,Colombo Historic Citadel & Royal Palace Morning Tour,"In Colombo: Explore ancient battlements, royal courtyards, and museum galleries preserving centuries of heritage.",morning
itn_ed932242,trp_77576097,Bengaluru plan v1,1,1,agent,59900.00,LKR,1170,13.7,,active,2026-04-21T10:00:00+05:30,2026-08-18T10:00:00+05:30,3,Bengaluru River Expedition & Nature Wilderness Trek,"In Bengaluru: Active outdoor excursion exploring gorges, hidden waterfalls, and indigenous wildlife habitats.",afternoon
itn_7bc40fd0,trp_6d082956,Thimphu plan v1,1,1,optimizer,7705.50,MYR,765,11.3,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-07-10T10:00:00+05:30,2026-08-18T10:00:00+05:30,3,Thimphu Exclusive Sunset Cruise & Chef's Degustation,In Thimphu: Private boat charter with champagne sunset toasts and an artisanal seven-course meal.,evening
itn_8f076574,trp_92aba9c1,Bhuj plan v1,1,1,ai_planner,19450.00,INR,720,13.7,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-06-06T10:00:00+05:30,2026-08-18T10:00:00+05:30,1,Bhuj Private Chauffeur Landmark & Palace Tour,In Bhuj: VIP skip-the-line access to private palace wings and exclusive curatorial collections.,morning
itn_b197a7db,trp_8d9b71fd,Pokhara plan v1,1,0,ai_planner,21680.00,NPR,855,8.9,,active,2026-06-23T10:00:00+05:30,2026-08-18T10:00:00+05:30,1,Pokhara Artisan Pottery Workshop & Museum Visit,In Pokhara: Observe heritage clay craftsmanship and unhurriedly tour curated regional art collections.,afternoon
itn_e662d790,trp_8d9b71fd,Pokhara plan v2,2,1,optimizer,23760.00,NPR,975,10.1,,active,2026-08-08T10:00:00+05:30,2026-08-18T10:00:00+05:30,1,Pokhara Lakeside Promenade Sunset & Classical Sitar,"In Pokhara: Unwind as dusk falls with soft breeze, shimmering reflections, and ambient acoustic music.",evening
itn_71991d75,trp_8500bc75,Doha plan v1,1,1,optimizer,15310.27,INR,1440,11.3,,active,2026-05-29T10:00:00+05:30,2026-08-18T10:00:00+05:30,2,Doha Botanical Gardens & Heritage Tea Stroll,In Doha: Gentle morning stroll under ancient canopy trees enjoying freshly brewed estate single-origin teas.,morning
itn_03e8114f,trp_06e06151,Udaipur plan v1,1,1,user,8650.00,INR,480,6.5,,active,2026-08-09T10:00:00+05:30,2026-08-18T10:00:00+05:30,2,Saheliyon Ki Bari & Fountains Walk,Lush ornamental courtyard built for royal maidens with marble elephants and lotus pools.,afternoon
itn_4e6c404c,trp_3eae7fcb,Colombo plan v1,1,1,agent,38607.50,INR,1380,12.5,,active,2026-08-13T10:00:00+05:30,2026-08-18T10:00:00+05:30,2,Colombo Campfire Astronomy & Stargazing Session,In Colombo: Gather under clear celestial skies for stargazing and stories of regional explorer folklore.,evening
itn_a89958d6,trp_73c65d38,Abu Dhabi plan v1,1,1,ai_planner,16315.34,NPR,1410,12.5,,active,2026-05-20T10:00:00+05:30,2026-08-18T10:00:00+05:30,3,Abu Dhabi Botanical Gardens & Heritage Tea Stroll,In Abu Dhabi: Gentle morning stroll under ancient canopy trees enjoying freshly brewed estate single-origin teas.,morning
itn_a073ccb1,trp_32136d40,Leh plan v1,1,1,agent,13950.00,INR,1005,13.7,,active,2026-07-10T10:00:00+05:30,2026-08-18T10:00:00+05:30,3,Leh Artisan Pottery Workshop & Museum Visit,In Leh: Observe heritage clay craftsmanship and unhurriedly tour curated regional art collections.,afternoon
itn_2ee0a32f,trp_d10b37ba,Ahmedabad plan v1,1,1,user,900.00,INR,585,4.8,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-08-13T10:00:00+05:30,2026-08-18T10:00:00+05:30,3,Ahmedabad Traditional Folk Performance & Heritage Feast,In Ahmedabad: Delight in live classical musical performances accompanied by multi-course regal recipes.,evening
itn_667b6ec1,trp_39a1ce04,New Delhi plan v1,1,1,agent,21500.00,INR,945,8.9,,active,2026-07-06T10:00:00+05:30,2026-08-18T10:00:00+05:30,1,Heritage Walk of Lodhi Gardens & Tombs,Stroll through 15th-century Sayyid and Lodhi dynasty mausoleums amidst lush lawns.,morning
itn_a68922ae,trp_309cee62,Shillong plan v1,1,1,optimizer,3601.25,SGD,960,11.3,,active,2026-07-13T10:00:00+05:30,2026-08-18T10:00:00+05:30,1,Shillong Old Town Heritage Bazaar & Artisan Lane,"In Shillong: Wander vibrant alleys filled with master craftsmen, traditional weaving, and regional metalware.",afternoon
itn_fb596be7,trp_223d5f10,Pokhara plan v1,1,1,ai_planner,79400.00,LKR,1380,13.7,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-06-25T10:00:00+05:30,2026-08-18T10:00:00+05:30,1,Pokhara Campfire Astronomy & Stargazing Session,In Pokhara: Gather under clear celestial skies for stargazing and stories of regional explorer folklore.,evening
itn_b18d0503,trp_e51fe665,Singapore plan v1,1,1,agent,2925055.54,IDR,960,11.3,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-05-15T10:00:00+05:30,2026-08-18T10:00:00+05:30,2,Singapore Botanical Gardens & Heritage Tea Stroll,In Singapore: Gentle morning stroll under ancient canopy trees enjoying freshly brewed estate single-origin teas.,morning
itn_97d6ebbd,trp_dd037e63,Manali plan v1,1,1,ai_planner,1000.00,INR,540,7.2,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-04-27T10:00:00+05:30,2026-08-18T10:00:00+05:30,2,Manali River Expedition & Nature Wilderness Trek,"In Manali: Active outdoor excursion exploring gorges, hidden waterfalls, and indigenous wildlife habitats.",afternoon
itn_963501cf,trp_6a550f89,Nainital plan v1,1,0,ai_planner,28600.00,INR,900,10.1,,active,2026-07-06T10:00:00+05:30,2026-08-18T10:00:00+05:30,2,Nainital Bustling Night Bazaar & Budget Food Street,In Nainital: Enjoy mouthwatering local street snacks and soak in vibrant local street energy.,evening
itn_24cd1b89,trp_6a550f89,Nainital plan v2,2,1,optimizer,29850.00,INR,1050,12.5,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-06-10T10:00:00+05:30,2026-08-18T10:00:00+05:30,3,Nainital Self-Guided Architectural Walking Trail,"In Nainital: Explore iconic historic facades, public clocktowers, and photogenic heritage gates on foot.",morning
itn_c94ddcda,trp_4be0ba46,Ahmedabad plan v1,1,1,ai_planner,12750.00,BTN,1110,10.1,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-07-11T10:00:00+05:30,2026-08-18T10:00:00+05:30,3,Ahmedabad Public Park Relaxation & City Museum,In Ahmedabad: Admire civic historical collections and picnic amidst manicured public historical gardens.,afternoon
itn_5d20ad14,trp_15632e85,Male plan v1,1,1,user,18600.75,INR,1485,12.5,,active,2026-08-12T10:00:00+05:30,2026-08-18T10:00:00+05:30,3,Male Campfire Astronomy & Stargazing Session,In Male: Gather under clear celestial skies for stargazing and stories of regional explorer folklore.,evening
itn_fcf824f1,trp_d7693837,Kochi plan v1,1,0,ai_planner,18900.00,INR,1215,11.3,,active,2026-07-21T10:00:00+05:30,2026-08-18T10:00:00+05:30,1,Kochi Botanical Gardens & Heritage Tea Stroll,In Kochi: Gentle morning stroll under ancient canopy trees enjoying freshly brewed estate single-origin teas.,morning
itn_04ee9581,trp_d7693837,Kochi plan v2,2,1,agent,17600.00,INR,1245,11.3,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-06-21T10:00:00+05:30,2026-08-18T10:00:00+05:30,1,Kochi Artisan Pottery Workshop & Museum Visit,In Kochi: Observe heritage clay craftsmanship and unhurriedly tour curated regional art collections.,afternoon
itn_3cfb479d,trp_9de9979d,Zurich plan v1,1,1,user,7503.68,INR,585,7.7,,active,2026-07-01T10:00:00+05:30,2026-08-18T10:00:00+05:30,1,Zurich Lakeside Promenade Sunset & Classical Sitar,"In Zurich: Unwind as dusk falls with soft breeze, shimmering reflections, and ambient acoustic music.",evening
itn_f2b6016c,trp_d03225c9,Pondicherry plan v1,1,1,agent,4850.00,CHF,1440,12.0,,active,2026-05-11T10:00:00+05:30,2026-08-18T10:00:00+05:30,2,Pondicherry Historic Citadel & Royal Palace Morning Tour,"In Pondicherry: Explore ancient battlements, royal courtyards, and museum galleries preserving centuries of heritage.",morning
itn_7dba0679,trp_07cf1d5b,Leh plan v1,1,0,ai_planner,73200.00,LKR,885,12.5,,active,2026-05-12T10:00:00+05:30,2026-08-18T10:00:00+05:30,2,Leh River Expedition & Nature Wilderness Trek,"In Leh: Active outdoor excursion exploring gorges, hidden waterfalls, and indigenous wildlife habitats.",afternoon
itn_dc0b6721,trp_07cf1d5b,Leh plan v2,2,0,ai_planner,73000.00,LKR,900,12.5,,active,2026-05-24T10:00:00+05:30,2026-08-18T10:00:00+05:30,2,Leh Campfire Astronomy & Stargazing Session,In Leh: Gather under clear celestial skies for stargazing and stories of regional explorer folklore.,evening
itn_d9a2e9d2,trp_07cf1d5b,Leh plan v3,3,1,agent,73900.00,LKR,870,12.5,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-06-14T10:00:00+05:30,2026-08-18T10:00:00+05:30,3,Leh Sunrise Ridge Hike & Panoramic Viewpoint,In Leh: Venture along scenic hillside trails offering uninhibited dawn views of the surrounding valleys.,morning
itn_08003083,trp_3912eedc,Jaipur plan v1,1,1,ai_planner,12750.00,INR,1200,13.7,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-08-04T10:00:00+05:30,2026-08-18T10:00:00+05:30,3,Albert Hall Museum & Ram Niwas Garden,Indo-Saracenic architectural masterpiece showcasing Persian carpets and miniature paintings.,afternoon
itn_f24b77cd,trp_1765a1ad,Kathmandu plan v1,1,1,optimizer,24060.00,INR,1275,13.7,,active,2026-05-08T10:00:00+05:30,2026-08-18T10:00:00+05:30,3,Kathmandu Bustling Night Bazaar & Budget Food Street,In Kathmandu: Enjoy mouthwatering local street snacks and soak in vibrant local street energy.,evening
itn_c036da96,trp_aebbbd34,Bangkok plan v1,1,1,agent,14289.25,INR,1275,13.7,,active,2026-07-19T10:00:00+05:30,2026-08-18T10:00:00+05:30,1,Bangkok Botanical Gardens & Heritage Tea Stroll,In Bangkok: Gentle morning stroll under ancient canopy trees enjoying freshly brewed estate single-origin teas.,morning
itn_2d053f60,trp_05fa9ee5,Kyoto plan v1,1,0,user,17017.00,INR,1680,12.0,,active,2026-05-17T10:00:00+05:30,2026-08-18T10:00:00+05:30,1,Kyoto Old Town Heritage Bazaar & Artisan Lane,"In Kyoto: Wander vibrant alleys filled with master craftsmen, traditional weaving, and regional metalware.",afternoon
itn_29915aa3,trp_05fa9ee5,Kyoto plan v2,2,0,user,24694.00,INR,855,11.3,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-05-18T10:00:00+05:30,2026-08-18T10:00:00+05:30,1,Kyoto Traditional Folk Performance & Heritage Feast,In Kyoto: Delight in live classical musical performances accompanied by multi-course regal recipes.,evening
itn_2222e724,trp_05fa9ee5,Kyoto plan v3,3,1,ai_planner,22237.00,INR,1590,12.5,,active,2026-07-11T10:00:00+05:30,2026-08-18T10:00:00+05:30,2,Kyoto Historic Citadel & Royal Palace Morning Tour,"In Kyoto: Explore ancient battlements, royal courtyards, and museum galleries preserving centuries of heritage.",morning
itn_411e99f5,trp_5df5ff0b,Alleppey plan v1,1,0,agent,6200.00,INR,660,6.5,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-04-27T10:00:00+05:30,2026-08-18T10:00:00+05:30,2,Alleppey Artisan Pottery Workshop & Museum Visit,In Alleppey: Observe heritage clay craftsmanship and unhurriedly tour curated regional art collections.,afternoon
itn_23e8bf2b,trp_5df5ff0b,Alleppey plan v2,2,1,optimizer,8850.00,INR,720,6.5,,active,2026-06-06T10:00:00+05:30,2026-08-18T10:00:00+05:30,2,Alleppey Lakeside Promenade Sunset & Classical Sitar,"In Alleppey: Unwind as dusk falls with soft breeze, shimmering reflections, and ambient acoustic music.",evening
itn_a1aff0ac,trp_6c9581df,Dubai plan v1,1,1,agent,20273.42,INR,960,13.7,,active,2026-06-11T10:00:00+05:30,2026-08-18T10:00:00+05:30,3,Dubai Botanical Gardens & Heritage Tea Stroll,In Dubai: Gentle morning stroll under ancient canopy trees enjoying freshly brewed estate single-origin teas.,morning
itn_262d7fe7,trp_672c1a74,Mysuru plan v1,1,1,user,22500.00,INR,660,8.9,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-07-29T10:00:00+05:30,2026-08-18T10:00:00+05:30,3,Mysuru Artisan Pottery Workshop & Museum Visit,In Mysuru: Observe heritage clay craftsmanship and unhurriedly tour curated regional art collections.,afternoon
itn_f5a6fb4d,trp_8080637f,Varanasi plan v1,1,0,optimizer,9887.00,QAR,1770,13.7,,active,2026-05-05T10:00:00+05:30,2026-08-18T10:00:00+05:30,3,Manikarnika & Harishchandra Ghat Boat Tour,Sobering and profound philosophical insight into Varanasi's timeless cremation traditions.,evening
itn_fde78174,trp_8080637f,Varanasi plan v2,2,0,user,6637.00,QAR,1200,12.5,,active,2026-06-22T10:00:00+05:30,2026-08-18T10:00:00+05:30,1,Subah-e-Banaras Dawn Boat Ride,Glide between Assi Ghat and Dashashwamedh witnessing morning Vedic chants and sacred rituals.,morning
itn_f9902e84,trp_8080637f,Varanasi plan v3,3,1,optimizer,9037.00,QAR,1335,12.5,,active,2026-08-06T10:00:00+05:30,2026-08-18T10:00:00+05:30,1,Kashi Vishwanath Corridor & Golden Temple,Historic spiritual sanctum dedicated to Lord Shiva with newly restored heritage walkways.,afternoon
itn_cdd5f414,trp_19bd0b98,Rishikesh plan v1,1,0,ai_planner,5750.00,INR,720,6.5,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-04-22T10:00:00+05:30,2026-08-18T10:00:00+05:30,1,Rishikesh Lakeside Promenade Sunset & Classical Sitar,"In Rishikesh: Unwind as dusk falls with soft breeze, shimmering reflections, and ambient acoustic music.",evening
itn_1fcbfa2d,trp_19bd0b98,Rishikesh plan v2,2,1,agent,6300.00,INR,480,6.5,,active,2026-06-13T10:00:00+05:30,2026-08-18T10:00:00+05:30,2,Rishikesh Botanical Gardens & Heritage Tea Stroll,In Rishikesh: Gentle morning stroll under ancient canopy trees enjoying freshly brewed estate single-origin teas.,morning
itn_225626a3,trp_b32d3e05,Kyoto plan v1,1,0,ai_planner,20058.00,INR,750,8.9,,active,2026-05-31T10:00:00+05:30,2026-08-18T10:00:00+05:30,2,Kyoto Fine Dining Luncheon & Vintage High Tea,In Kyoto: Sample gourmet fusion gastronomy followed by an opulent afternoon tea service.,afternoon
itn_3e13edad,trp_b32d3e05,Kyoto plan v2,2,0,ai_planner,16964.00,INR,1080,10.1,,active,2026-04-25T10:00:00+05:30,2026-08-18T10:00:00+05:30,2,Kyoto Exclusive Sunset Cruise & Chef's Degustation,In Kyoto: Private boat charter with champagne sunset toasts and an artisanal seven-course meal.,evening
itn_09716289,trp_b32d3e05,Kyoto plan v3,3,1,user,14234.00,INR,795,8.9,,active,2026-04-29T10:00:00+05:30,2026-08-18T10:00:00+05:30,3,Kyoto Private Chauffeur Landmark & Palace Tour,In Kyoto: VIP skip-the-line access to private palace wings and exclusive curatorial collections.,morning
itn_d2790656,trp_2e6bf66f,Kochi plan v1,1,1,agent,20750.00,LKR,1050,6.5,,active,2026-07-19T10:00:00+05:30,2026-08-18T10:00:00+05:30,3,Kochi Old Town Heritage Bazaar & Artisan Lane,"In Kochi: Wander vibrant alleys filled with master craftsmen, traditional weaving, and regional metalware.",afternoon
itn_3c2ac819,trp_e060228a,Jodhpur plan v1,1,1,optimizer,5450.00,INR,510,6.5,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-05-14T10:00:00+05:30,2026-08-18T10:00:00+05:30,3,Jodhpur Traditional Folk Performance & Heritage Feast,In Jodhpur: Delight in live classical musical performances accompanied by multi-course regal recipes.,evening
itn_c4480014,trp_12c07e4d,Abu Dhabi plan v1,1,1,agent,5132.32,INR,375,6.5,,active,2026-07-07T10:00:00+05:30,2026-08-18T10:00:00+05:30,1,Abu Dhabi Historic Citadel & Royal Palace Morning Tour,"In Abu Dhabi: Explore ancient battlements, royal courtyards, and museum galleries preserving centuries of heritage.",morning
itn_27915333,trp_39d6963e,Colombo plan v1,1,1,agent,37142.50,INR,1110,10.1,,active,2026-04-29T10:00:00+05:30,2026-08-18T10:00:00+05:30,1,Colombo Ayurvedic Herbal Therapy & Botanical Walk,In Colombo: Learn about restorative medicinal herbs followed by traditional warm oil relaxation rituals.,afternoon
itn_ccfec9b1,trp_ce0a9b4e,Varanasi plan v1,1,1,user,26550.00,INR,1035,13.7,,active,2026-07-11T10:00:00+05:30,2026-08-18T10:00:00+05:30,1,Grand Ganga Maha Aarti at Dashashwamedh,"Multi-tiered brass incense lamps, resonating conch shells, and spiritual grandeur.",evening
itn_2430ad18,trp_caf05844,Tirupati plan v1,1,1,user,20800.00,INR,1260,13.7,,active,2026-08-13T10:00:00+05:30,2026-08-18T10:00:00+05:30,2,Tirupati Self-Guided Architectural Walking Trail,"In Tirupati: Explore iconic historic facades, public clocktowers, and photogenic heritage gates on foot.",morning
itn_2ddbf515,trp_1c384989,Amritsar plan v1,1,1,agent,950.00,INR,1140,12.0,,active,2026-06-17T10:00:00+05:30,2026-08-18T10:00:00+05:30,2,Amritsar River Expedition & Nature Wilderness Trek,"In Amritsar: Active outdoor excursion exploring gorges, hidden waterfalls, and indigenous wildlife habitats.",afternoon
itn_31bb4620,trp_66313d66,Bangkok plan v1,1,1,ai_planner,9626.05,INR,555,7.7,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-07-06T10:00:00+05:30,2026-08-18T10:00:00+05:30,2,Bangkok Traditional Folk Performance & Heritage Feast,In Bangkok: Delight in live classical musical performances accompanied by multi-course regal recipes.,evening
itn_6c52ca41,trp_0512bf41,Guwahati plan v1,1,0,user,18250.00,INR,1185,13.7,,active,2026-05-25T10:00:00+05:30,2026-08-18T10:00:00+05:30,3,Guwahati Self-Guided Architectural Walking Trail,"In Guwahati: Explore iconic historic facades, public clocktowers, and photogenic heritage gates on foot.",morning
itn_596df4e9,trp_0512bf41,Guwahati plan v2,2,1,user,16750.00,INR,735,10.1,,active,2026-06-27T10:00:00+05:30,2026-08-18T10:00:00+05:30,3,Guwahati Public Park Relaxation & City Museum,In Guwahati: Admire civic historical collections and picnic amidst manicured public historical gardens.,afternoon
itn_550dc525,trp_3173cbf9,Zurich plan v1,1,1,optimizer,30.46,INR,945,10.8,,active,2026-08-08T10:00:00+05:30,2026-08-18T10:00:00+05:30,3,Zurich Tranquil Waterfront Sunset & Sound Bath,In Zurich: Soothing therapeutic singing bowls and herbal teas overlooking shimmering evening waters.,evening
itn_adb5d051,trp_ffce7c33,Chennai plan v1,1,1,agent,14500.00,INR,1620,12.5,,active,2026-07-04T10:00:00+05:30,2026-08-18T10:00:00+05:30,1,Chennai Private Chauffeur Landmark & Palace Tour,In Chennai: VIP skip-the-line access to private palace wings and exclusive curatorial collections.,morning
itn_9baa73da,trp_4a2eb05b,Kathmandu plan v1,1,1,ai_planner,10940.00,INR,825,8.9,,active,2026-05-05T10:00:00+05:30,2026-08-18T10:00:00+05:30,1,Kathmandu Artisan Pottery Workshop & Museum Visit,In Kathmandu: Observe heritage clay craftsmanship and unhurriedly tour curated regional art collections.,afternoon
itn_75c7f918,trp_09e8a8fb,Leh plan v1,1,1,ai_planner,3050.00,INR,855,9.6,,active,2026-08-07T10:00:00+05:30,2026-08-18T10:00:00+05:30,1,Leh Tranquil Waterfront Sunset & Sound Bath,In Leh: Soothing therapeutic singing bowls and herbal teas overlooking shimmering evening waters.,evening
itn_9de2e89b,trp_f1eefc06,Kyoto plan v1,1,0,agent,38612.00,INR,795,12.5,,active,2026-06-06T10:00:00+05:30,2026-08-18T10:00:00+05:30,2,Kyoto Historic Citadel & Royal Palace Morning Tour,"In Kyoto: Explore ancient battlements, royal courtyards, and museum galleries preserving centuries of heritage.",morning
itn_59d47bfd,trp_f1eefc06,Kyoto plan v2,2,1,ai_planner,35518.00,INR,1320,13.7,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-05-08T10:00:00+05:30,2026-08-18T10:00:00+05:30,2,Kyoto Old Town Heritage Bazaar & Artisan Lane,"In Kyoto: Wander vibrant alleys filled with master craftsmen, traditional weaving, and regional metalware.",afternoon
itn_a21e8c87,trp_79d0c6ca,Bangkok plan v1,1,0,user,1273.40,CHF,495,6.5,,active,2026-05-28T10:00:00+05:30,2026-08-18T10:00:00+05:30,2,Bangkok Tranquil Waterfront Sunset & Sound Bath,In Bangkok: Soothing therapeutic singing bowls and herbal teas overlooking shimmering evening waters.,evening
