landmark_id,city_id,name,kind,lat,lng,description
lmk_0792,cty_d401ef6b,Munnar Botanical Leisure Garden,park,10.09464,77.060748,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_0793,cty_d401ef6b,Munnar District Metro Link,transit_hub,10.102975,77.028278,Rapid transit access within a 5-minute walk of Villa Vihar Homestay.
lmk_0794,cty_d401ef6b,Munnar Cultural Craft Lane,bazaar,10.093965,77.034626,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_0795,cty_d401ef6b,Munnar Botanical Leisure Garden,park,10.087943,77.019148,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_0796,cty_d401ef6b,Munnar District Metro Link,transit_hub,10.057757,77.072057,Rapid transit access within a 5-minute walk of Royal Nest & Spa.
lmk_0797,cty_d401ef6b,Munnar Cultural Craft Lane,bazaar,10.057426,77.074658,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_0798,cty_d401ef6b,Munnar Botanical Leisure Garden,park,10.060474,77.057576,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_0799,cty_d401ef6b,Munnar District Metro Link,transit_hub,10.091198,77.026547,Rapid transit access within a 5-minute walk of Garden Vihar Suites.
lmk_0800,cty_d401ef6b,Munnar Cultural Craft Lane,bazaar,10.101757,77.028032,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_0801,cty_d401ef6b,Munnar Botanical Leisure Garden,park,10.10321,77.020303,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_0802,cty_67ee7f6f,Thiruvananthapuram District Metro Link,transit_hub,8.548309,76.987214,Rapid transit access within a 5-minute walk of Garden Palms.
lmk_0803,cty_67ee7f6f,Thiruvananthapuram Cultural Craft Lane,bazaar,8.558185,76.983155,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_0804,cty_67ee7f6f,Thiruvananthapuram Botanical Leisure Garden,park,8.549486,76.996108,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_0805,cty_67ee7f6f,Thiruvananthapuram District Metro Link,transit_hub,8.470898,76.98871,Rapid transit access within a 5-minute walk of Hillview Residency Resort.
lmk_0806,cty_67ee7f6f,Thiruvananthapuram Cultural Craft Lane,bazaar,8.477004,76.985336,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_0807,cty_67ee7f6f,Thiruvananthapuram Botanical Leisure Garden,park,8.463386,76.991172,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_0808,cty_67ee7f6f,Thiruvananthapuram District Metro Link,transit_hub,8.581506,76.900638,Rapid transit access within a 5-minute walk of Indigo Residency & Spa.
lmk_0809,cty_67ee7f6f,Thiruvananthapuram Cultural Craft Lane,bazaar,8.568729,76.900025,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_0810,cty_67ee7f6f,Thiruvananthapuram Botanical Leisure Garden,park,8.56574,76.903971,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_0811,cty_67ee7f6f,Thiruvananthapuram District Metro Link,transit_hub,8.459351,76.887507,Rapid transit access within a 5-minute walk of The Old Regency.
lmk_0812,cty_67ee7f6f,Thiruvananthapuram Cultural Craft Lane,bazaar,8.458332,76.891095,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_0813,cty_67ee7f6f,Thiruvananthapuram Botanical Leisure Garden,park,8.475348,76.89105,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_0814,cty_67ee7f6f,Thiruvananthapuram District Metro Link,transit_hub,8.548743,76.970601,Rapid transit access within a 5-minute walk of Palm Meadows Suites.
lmk_0815,cty_67ee7f6f,Thiruvananthapuram Cultural Craft Lane,bazaar,8.54392,76.960046,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_0816,cty_67ee7f6f,Thiruvananthapuram Botanical Leisure Garden,park,8.546932,76.957862,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_0817,cty_541018a9,Wayanad District Metro Link,transit_hub,11.705959,76.154076,Rapid transit access within a 5-minute walk of Grand Kothi & Spa.
lmk_0818,cty_541018a9,Wayanad Cultural Craft Lane,bazaar,11.707744,76.142829,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_0819,cty_541018a9,Wayanad Botanical Leisure Garden,park,11.707796,76.140443,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_0820,cty_541018a9,Wayanad District Metro Link,transit_hub,11.638151,76.134836,Rapid transit access within a 5-minute walk of Royal Verandah & Spa.
lmk_0821,cty_541018a9,Wayanad Cultural Craft Lane,bazaar,11.630087,76.140355,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_0822,cty_541018a9,Wayanad Botanical Leisure Garden,park,11.647333,76.141133,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_0823,cty_541018a9,Wayanad District Metro Link,transit_hub,11.692937,76.097023,Rapid transit access within a 5-minute walk of Palm Sanctuary Boutique Stay.
lmk_0824,cty_541018a9,Wayanad Cultural Craft Lane,bazaar,11.696847,76.094085,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_0825,cty_541018a9,Wayanad Botanical Leisure Garden,park,11.699897,76.104031,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_0826,cty_541018a9,Wayanad District Metro Link,transit_hub,11.65026,76.175823,Rapid transit access within a 5-minute walk of The Terraces Resort.
lmk_0827,cty_541018a9,Wayanad Cultural Craft Lane,bazaar,11.657275,76.170097,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_0828,cty_541018a9,Wayanad Botanical Leisure Garden,park,11.659298,76.185127,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_0829,cty_541018a9,Wayanad District Metro Link,transit_hub,11.744311,76.192274,Rapid transit access within a 5-minute walk of Lake Bagh Suites.
lmk_0830,cty_541018a9,Wayanad Cultural Craft Lane,bazaar,11.739123,76.192686,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_0831,cty_541018a9,Wayanad Botanical Leisure Garden,park,11.752186,76.203822,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_0832,cty_718f03c7,Hyderabad District Metro Link,transit_hub,17.342219,78.477213,Rapid transit access within a 5-minute walk of Garden Residency & Spa.
lmk_0833,cty_718f03c7,Hyderabad Cultural Craft Lane,bazaar,17.344652,78.474366,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_0834,cty_718f03c7,Hyderabad Botanical Leisure Garden,park,17.351928,78.482842,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_0835,cty_718f03c7,Hyderabad District Metro Link,transit_hub,17.403851,78.434273,Rapid transit access within a 5-minute walk of Casa Meadows Inn.
lmk_0836,cty_718f03c7,Hyderabad Cultural Craft Lane,bazaar,17.401135,78.431724,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_0837,cty_718f03c7,Hyderabad Botanical Leisure Garden,park,17.409592,78.446149,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_0838,cty_718f03c7,Hyderabad District Metro Link,transit_hub,17.333414,78.468569,Rapid transit access within a 5-minute walk of Amber Ghat House Heritage.
lmk_0839,cty_718f03c7,Hyderabad Cultural Craft Lane,bazaar,17.338091,78.458179,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_0840,cty_718f03c7,Hyderabad Botanical Leisure Garden,park,17.328834,78.467637,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_0841,cty_718f03c7,Hyderabad District Metro Link,transit_hub,17.402456,78.490706,Rapid transit access within a 5-minute walk of Hillview Bagh Resort.
lmk_0842,cty_718f03c7,Hyderabad Cultural Craft Lane,bazaar,17.413011,78.490748,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_0843,cty_718f03c7,Hyderabad Botanical Leisure Garden,park,17.399567,78.477679,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_0844,cty_718f03c7,Hyderabad District Metro Link,transit_hub,17.398252,78.450897,Rapid transit access within a 5-minute walk of Palm Mahal Heritage.
lmk_0845,cty_718f03c7,Hyderabad Cultural Craft Lane,bazaar,17.396641,78.443507,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_0846,cty_718f03c7,Hyderabad Botanical Leisure Garden,park,17.402427,78.444554,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_0847,cty_7cb0b529,Visakhapatnam District Metro Link,transit_hub,17.666003,83.275744,Rapid transit access within a 5-minute walk of Grand Regency Homestay.
lmk_0848,cty_7cb0b529,Visakhapatnam Cultural Craft Lane,bazaar,17.664056,83.264152,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_0849,cty_7cb0b529,Visakhapatnam Botanical Leisure Garden,park,17.657324,83.271374,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_0850,cty_7cb0b529,Visakhapatnam District Metro Link,transit_hub,17.639572,83.166141,Rapid transit access within a 5-minute walk of Garden Sarovar Homestay.
lmk_0851,cty_7cb0b529,Visakhapatnam Cultural Craft Lane,bazaar,17.631159,83.159273,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_0852,cty_7cb0b529,Visakhapatnam Botanical Leisure Garden,park,17.646601,83.160457,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_0853,cty_7cb0b529,Visakhapatnam District Metro Link,transit_hub,17.681201,83.212376,Rapid transit access within a 5-minute walk of The Old Meadows by the Lake.
lmk_0854,cty_7cb0b529,Visakhapatnam Cultural Craft Lane,bazaar,17.683858,83.209684,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_0855,cty_7cb0b529,Visakhapatnam Botanical Leisure Garden,park,17.681724,83.217755,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_0856,cty_7cb0b529,Visakhapatnam District Metro Link,transit_hub,17.668695,83.181145,Rapid transit access within a 5-minute walk of Villa Haveli Suites.
lmk_0857,cty_7cb0b529,Visakhapatnam Cultural Craft Lane,bazaar,17.675192,83.172628,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_0858,cty_7cb0b529,Visakhapatnam Botanical Leisure Garden,park,17.664398,83.178652,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_0859,cty_7cb0b529,Visakhapatnam District Metro Link,transit_hub,17.688165,83.273695,Rapid transit access within a 5-minute walk of Villa Verandah by the Lake.
lmk_0860,cty_7cb0b529,Visakhapatnam Cultural Craft Lane,bazaar,17.688663,83.278183,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_0861,cty_7cb0b529,Visakhapatnam Botanical Leisure Garden,park,17.701669,83.266667,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_0862,cty_d4f5e3a5,Tirupati District Metro Link,transit_hub,13.672624,79.400458,Rapid transit access within a 5-minute walk of The Old Niwas & Spa.
lmk_0863,cty_d4f5e3a5,Tirupati Cultural Craft Lane,bazaar,13.67558,79.386236,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_0864,cty_d4f5e3a5,Tirupati Botanical Leisure Garden,park,13.67237,79.383613,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_0865,cty_d4f5e3a5,Tirupati District Metro Link,transit_hub,13.589397,79.445719,Rapid transit access within a 5-minute walk of Palm Kothi.
lmk_0866,cty_d4f5e3a5,Tirupati Cultural Craft Lane,bazaar,13.599899,79.450418,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_0867,cty_d4f5e3a5,Tirupati Botanical Leisure Garden,park,13.604043,79.447698,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_0868,cty_d4f5e3a5,Tirupati District Metro Link,transit_hub,13.635986,79.367556,Rapid transit access within a 5-minute walk of Palm Sanctuary Resort.
lmk_0869,cty_d4f5e3a5,Tirupati Cultural Craft Lane,bazaar,13.643016,79.368894,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_0870,cty_d4f5e3a5,Tirupati Botanical Leisure Garden,park,13.63862,79.382267,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_0871,cty_d4f5e3a5,Tirupati District Metro Link,transit_hub,13.651522,79.482614,Rapid transit access within a 5-minute walk of Royal Ghat House Boutique Stay.
lmk_0872,cty_d4f5e3a5,Tirupati Cultural Craft Lane,bazaar,13.64896,79.482272,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_0873,cty_d4f5e3a5,Tirupati Botanical Leisure Garden,park,13.649425,79.471781,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_0874,cty_d4f5e3a5,Tirupati District Metro Link,transit_hub,13.600558,79.43181,Rapid transit access within a 5-minute walk of Grand Verandah Boutique Stay.
lmk_0875,cty_d4f5e3a5,Tirupati Cultural Craft Lane,bazaar,13.606064,79.426514,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_0876,cty_d4f5e3a5,Tirupati Botanical Leisure Garden,park,13.588982,79.419404,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_0877,cty_ab50efee,Kolkata District Metro Link,transit_hub,22.516304,88.362668,Rapid transit access within a 5-minute walk of Heritage Kothi Inn.
lmk_0878,cty_ab50efee,Kolkata Cultural Craft Lane,bazaar,22.514736,88.36489,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_0879,cty_ab50efee,Kolkata Botanical Leisure Garden,park,22.505132,88.359354,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_0880,cty_ab50efee,Kolkata District Metro Link,transit_hub,22.592054,88.306977,Rapid transit access within a 5-minute walk of Heritage Verandah Resort.
lmk_0881,cty_ab50efee,Kolkata Cultural Craft Lane,bazaar,22.592703,88.317468,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_0882,cty_ab50efee,Kolkata Botanical Leisure Garden,park,22.60265,88.300783,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_0883,cty_ab50efee,Kolkata District Metro Link,transit_hub,22.51548,88.428666,Rapid transit access within a 5-minute walk of Indigo Sarovar Heritage.
lmk_0884,cty_ab50efee,Kolkata Cultural Craft Lane,bazaar,22.504467,88.426733,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_0885,cty_ab50efee,Kolkata Botanical Leisure Garden,park,22.521777,88.434841,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_0886,cty_ab50efee,Kolkata District Metro Link,transit_hub,22.622411,88.397168,Rapid transit access within a 5-minute walk of The Old Residency Suites.
lmk_0887,cty_ab50efee,Kolkata Cultural Craft Lane,bazaar,22.624975,88.400047,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_0888,cty_ab50efee,Kolkata Botanical Leisure Garden,park,22.634295,88.383337,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_0889,cty_ab50efee,Kolkata District Metro Link,transit_hub,22.603524,88.429539,Rapid transit access within a 5-minute walk of Garden Vihar Homestay.
lmk_0890,cty_ab50efee,Kolkata Cultural Craft Lane,bazaar,22.607073,88.430643,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_0891,cty_ab50efee,Kolkata Botanical Leisure Garden,park,22.599751,88.431721,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_0892,cty_c43cfa94,Darjeeling District Metro Link,transit_hub,27.081986,88.219446,Rapid transit access within a 5-minute walk of Riverside Retreat Homestay.
lmk_0893,cty_c43cfa94,Darjeeling Cultural Craft Lane,bazaar,27.087552,88.21463,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_0894,cty_c43cfa94,Darjeeling Botanical Leisure Garden,park,27.077806,88.225869,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_0895,cty_c43cfa94,Darjeeling District Metro Link,transit_hub,27.046008,88.312955,Rapid transit access within a 5-minute walk of Royal Sarovar Boutique Stay.
lmk_0896,cty_c43cfa94,Darjeeling Cultural Craft Lane,bazaar,27.04406,88.317947,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_0897,cty_c43cfa94,Darjeeling Botanical Leisure Garden,park,27.057206,88.305681,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_0898,cty_c43cfa94,Darjeeling District Metro Link,transit_hub,27.061686,88.328814,Rapid transit access within a 5-minute walk of Lake Mahal by the Lake.
